"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","DATASOURCE (CODE)","DATASOURCE (DISPLAY)","DATASOURCE (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","ALCOHOLTYPE (CODE)","ALCOHOLTYPE (DISPLAY)","ALCOHOLTYPE (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ESP","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","ESP","Spain","","SA_TOTAL","All types","","10","9.96000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_EST","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","EST","Estonia","","SA_TOTAL","All types","","77","76.80000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_FIN","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","FIN","Finland","","SA_TOTAL","All types","","4340","4340.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_FRA","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","FRA","France","","SA_TOTAL","All types","","4","3.60000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_GBR","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","SA_TOTAL","All types","","3119","3118.89000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_GRC","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","GRC","Greece","","SA_TOTAL","All types","","3","3.12000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_HRV","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","HRV","Croatia","","SA_TOTAL","All types","","707","707.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_HUN","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","HUN","Hungary","","SA_TOTAL","All types","","984","984.38000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_IRL","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","IRL","Ireland","","SA_TOTAL","All types","","3113","3113.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ISL","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","ISL","Iceland","","SA_TOTAL","All types","","6825","6825.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ITA","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","ITA","Italy","","SA_TOTAL","All types","","800","800.01000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LTU","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","LTU","Lithuania","","SA_TOTAL","All types","","57","57.34000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LUX","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","LUX","Luxembourg","","SA_TOTAL","All types","","1041","1041.15000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LVA","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","LVA","Latvia","","SA_TOTAL","All types","","63","63.45000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_MLT","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","MLT","Malta","","SA_TOTAL","All types","","1400","1400.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_NLD","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","NLD","Netherlands","","SA_TOTAL","All types","","71","70.56000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_NOR","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","NOR","Norway","","SA_TOTAL","All types","","8587","8587.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_POL","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","POL","Poland","","SA_TOTAL","All types","","6","6.06000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_PRT","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","PRT","Portugal","","SA_TOTAL","All types","","16","16.28000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ROU","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","ROU","Romania","","SA_TOTAL","All types","","750","750.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SVK","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","SVK","Slovakia","","SA_TOTAL","All types","","4","3.59000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SVN","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","SVN","Slovenia","","SA_TOTAL","All types","","1200","1200.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_SWE","Data Source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","SWE","Sweden","","SA_TOTAL","All types","","5474","5474.39000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_TUR","Data source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","TUR","Türkiye","","SA_TOTAL","All types","","4215","4215.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_AUT","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","AUT","Austria","","SA_TOTAL","All types","","2","2.40000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_BEL","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","BEL","Belgium","","SA_TOTAL","All types","","47","47.10000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_BGR","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","BGR","Bulgaria","","SA_TOTAL","All types","","562","562.43000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_CHE","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","CHE","Switzerland","","SA_TOTAL","All types","","0","0.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_CYP","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","CYP","Cyprus","","SA_TOTAL","All types","","598","598.01000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_CZE","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","CZE","Czechia","","SA_TOTAL","All types","","2","1.51000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_DEU","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","DEU","Germany","","SA_TOTAL","All types","","1303","1303.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_DNK","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","DNK","Denmark","","SA_TOTAL","All types","","9","8.61000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ESP","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ESP","Spain","","SA_TOTAL","All types","","10","9.96000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_EST","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","EST","Estonia","","SA_TOTAL","All types","","77","76.80000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_FIN","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","FIN","Finland","","SA_TOTAL","All types","","3940","3940.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_FRA","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","FRA","France","","SA_TOTAL","All types","","4","3.60000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_GBR","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","SA_TOTAL","All types","","91","91.20000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_GRC","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","GRC","Greece","","SA_TOTAL","All types","","3","3.12000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_HRV","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","HRV","Croatia","","SA_TOTAL","All types","","3","2.73000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_HUN","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","HUN","Hungary","","SA_TOTAL","All types","","3","2.81000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_IRL","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","IRL","Ireland","","SA_TOTAL","All types","","8","7.50000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_ITA","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ITA","Italy","","SA_TOTAL","All types","","800","800.01000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LTU","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","LTU","Lithuania","","SA_TOTAL","All types","","57","57.34000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LUX","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","LUX","Luxembourg","","SA_TOTAL","All types","","10","9.50000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_LVA","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","LVA","Latvia","","SA_TOTAL","All types","","63","63.45000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_MLT","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","MLT","Malta","","SA_TOTAL","All types","","1400","1400.00000","","","","",""
"SA_0000001547","Excise duty (average) per hectolitre in Euros","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318","SA_0000001547_NLD","Data Source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","NLD","Netherlands","","SA_TOTAL","All types","","71","70.56000","","","","",""
